t,rpm_true,torque_true,cht_c1_true,cht_c2_true,cht_c3_true,cht_c4_true,egt_c1_true,egt_c2_true,egt_c3_true,egt_c4_true,oil_pressure_true,oil_temperature_true,fuel_flow_true,rail_pressure_true,injection_timing_true,boost_pressure_true,map_true,intake_temperature_true,air_mass_flow_true,coolant_temperature_true,vibration_rms_x_true,vibration_order_1x_true,vibration_rms_x_bearing_proxy_true,vibration_order_1x_bearing_proxy_true,battery_voltage_true,battery_current_true,alternator_power_true,injector_health_c1,injector_health_c2,injector_health_c3,injector_health_c4,cooling_health,oil_pump_health,bearing_health,turbo_efficiency_deg,combustion_stability,injection_timing_deg,fuel_delivery_health,alternator_health,misfire_rate_c1,misfire_rate_c2,misfire_rate_c3,misfire_rate_c4,sensor_fault_active_cht_c3,imep_cov_c1,vibration_order_2x_true,sensor_fault_active_vibration_rms_x_bearing_proxy
44,1533.88732796742,56.9928328947334,18.5684330118597,18.5684330118597,18.5684330118597,18.5684330118597,496.464946434397,496.464946434397,496.464946434397,496.464946434397,1.28088752321509,20.5815698985113,3.68427673580054,391.889062140891,0.91889062140891,0.107743801044756,107.407790089796,26.3081952177627,0.0286198932834546,20.4953497915779,3168.51904095793,1.314970192773,0.05,0.0,27.0909941318018,-3.94600305392776,0.393098854421971,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
45,1545.58260543532,57.7465246284276,18.6073225914634,18.6073225914634,18.6073225914634,18.6073225914634,496.62318223494,496.62318223494,496.62318223494,496.62318223494,1.28695737222093,20.6238260211994,3.72049598426642,393.865075169056,0.938650751690564,0.110993378272843,107.628203160001,26.3463570293073,0.0288936055306137,20.5356648910096,3168.51904095793,1.314970192773,0.05,0.0,27.0907745390705,-3.83557034203096,0.396091428635294,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
46,1557.26166776515,58.5040316897732,18.6465534295398,18.6465534295398,18.6465534295398,18.6465534295398,496.812379591982,496.812379591982,496.812379591982,496.812379591982,1.29301880557011,20.6660950732801,3.75717494135939,395.866168514312,0.958661685143118,0.114282344148913,107.852646698902,26.3856094123619,0.0291688235445905,20.5760954721674,3168.51904095793,1.314970192773,0.05,0.0,27.0905611765323,-3.72528778016692,0.3990798634912,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
47,1568.92505305057,59.2653689460056,18.6861292723421,18.6861292723421,18.6861292723421,18.6861292723421,497.031538431008,497.031538431008,497.031538431008,497.031538431008,1.29907210253324,20.708376861165,3.79431632650607,397.892490540377,0.978924905403771,0.11761070587364,108.081121365149,26.4259480595942,0.0294455770554722,20.6166455056171,3168.51904095793,1.314970192773,0.05,0.0,27.0903540357124,-3.61515018535227,0.402064301586536,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
48,1580.57328935116,60.0305515256988,18.7260538919574,18.7260538919574,18.7260538919574,18.7260538919574,497.279690507288,497.279690507288,497.279690507288,497.279690507288,1.30511753717325,20.7506711897219,3.83192288052827,399.944190778229,0.999441907782291,0.120978472375505,108.313627990199,26.4673686528978,0.0297238956439474,20.6573189673026,3168.51904095793,1.314970192773,0.05,0.0,27.0901531084306,-3.50515247073058,0.405044882899515,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
49,1592.2068948937,60.7995948082679,18.7663310864571,18.7663310864571,18.7663310864571,18.7663310864571,497.555898096091,497.555898096091,497.555898096091,497.555898096091,1.31115537844983,20.7929778619762,3.86999736559324,402.021419923388,1.02021419923388,0.124385654265377,108.550167573778,26.5098668629881,0.0300038087466196,20.6981198387304,3168.51904095793,1.314970192773,0.05,0.0,27.0899583867954,-3.39528964371886,0.408021744840539,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
50,1603.82637826529,61.5725144136204,18.806964680046,18.806964680046,18.806964680046,18.806964680046,497.859252752849,497.859252752849,497.859252752849,497.859252752849,1.31718589031968,20.8352966788137,3.90854256515521,404.124329832726,1.04124329832726,0.127832263791619,108.790741279387,26.5534383490194,0.0302853456610815,20.7390521071511,3168.51904095793,1.314970192773,0.05,0.0,27.0897698631991,-3.28555680422925,0.410995022300962,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
51,1615.4322385989,62.3493261919526,18.847958523212,18.847958523212,18.847958523212,18.847958523212,498.188874138831,498.188874138831,498.188874138831,498.188874138831,1.32320933183283,20.8776274386865,3.9475612838883,406.25307352081,1.0625307352081,0.131318314795711,109.035350429872,26.5980787582156,0.0305685355507599,20.7801197657384,3168.51904095793,1.314970192773,0.05,0.0,27.0895875303124,-3.17594914296117,0.413964847699933,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
52,1627.0249657518,63.130046213691,18.8893164928748,18.8893164928748,18.8893164928748,18.8893164928748,498.543908908259,498.543908908259,498.543908908259,498.543908908259,1.32922595722518,20.9199699373198,3.98705634761105,408.407805155783,1.08407805155783,0.134843822668373,109.283996503027,26.6437837255201,0.0308534074495407,20.8213268137664,3168.51904095793,1.314970192773,0.05,0.0,27.0894113810794,-3.06646193975979,0.416931351029424,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
53,1638.60504047715,63.9146907595779,18.9310424925332,18.9310424925332,18.9310424925332,18.9310424925332,498.923529653033,498.923529653033,498.923529653033,498.923529653033,1.33523601600764,20.9623239674225,4.02703060320272,410.588680054796,1.10588680054796,0.138408804306185,109.536681127263,26.6905488732623,0.0311399902661845,20.862677256784,3168.51904095793,1.314970192773,0.05,0.0,27.0892414087123,-2.95709056203696,0.419894659897556,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
54,1650.17293458923,64.7032763108991,18.973140452413,18.973140452413,18.973140452413,18.973140452413,499.326933901531,499.326933901531,499.326933901531,499.326933901531,1.34123975305181,21.0046893183989,4.06748691851151,412.795854679003,1.12795854679003,0.14201327806871,109.793406077317,26.7383698108401,0.0314283127885394,20.9041751067869,3168.51904095793,1.314970192773,0.05,0.0,27.089077606687,-2.84783046325105,0.422854899570305,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
55,1661.72911112272,65.4958195398546,19.0156143296131,19.0156143296131,19.0156143296131,19.0156143296131,499.753343168194,499.753343168194,499.753343168194,499.753343168194,1.34723740867269,21.0470657760636,4.10842818225492,415.029486628124,1.15029486628124,0.145657263736095,110.054173270013,26.7872421344207,0.0317184036875621,20.9458243823873,3168.51904095793,1.314970192773,0.05,0.0,27.0889199687377,-2.73867718144229,0.425812193011702,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
56,1673.27402448619,66.2923373000697,19.0584681082507,19.0584681082507,19.0584681082507,19.0584681082507,500.202002050815,500.202002050815,500.202002050815,500.202002050815,1.35322921870833,21.0894531223591,4.14985730391236,417.289734634586,1.17289734634586,0.149340782467155,110.31898476007,26.8371614266566,0.032010291521152,20.9876291089805,3168.51904095793,1.314970192773,0.05,0.0,27.0887684888526,-2.62962633782041,0.428766660922594,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
57,1684.80812061034,67.0928466172462,19.1017057996061,19.1017057996061,19.1017057996061,19.1017057996061,500.672177372678,500.672177372678,500.672177372678,500.672177372678,1.35921541459677,21.1318511350758,4.19177721361028,419.576758557256,1.19576758557256,0.153063856757938,110.587842735959,26.8881232564198,0.0323040047378089,21.0295933189092,3168.51904095793,1.314970192773,0.05,0.0,27.0886231612689,-2.52067363540157,0.431718421778061,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
58,1696.33183709114,67.897364679954,19.1453314422661,19.1453314422661,19.1453314422661,19.1453314422661,501.163157366884,501.163157366884,501.163157366884,501.163157366884,1.3651962234503,21.1742595875752,4.23419086199989,421.890719374771,1.21890719374771,0.156826510400766,110.860749515807,26.9401231785518,0.0325995716801192,21.0717210516254,3168.51904095793,1.314970192773,0.05,0.0,27.0884839804686,-2.4118148576919,0.434667591863557,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
59,1707.8456033282,68.7059088305611,19.189349102266,19.189349102266,19.189349102266,19.189349102266,501.674250900363,501.674250900363,501.674250900363,501.674250900363,1.37117186812733,21.2166782485152,4.27710122012777,424.231779178477,1.24231779178477,0.160628768443747,111.137707543349,26.993156733631,0.0328970205880786,21.1140163538489,3168.51904095793,1.314970192773,0.05,0.0,27.0883509411733,-2.30304586741473,0.437614285309851,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
60,1719.34984065863,69.5184965563019,19.233762873231,19.233762873231,19.233762873231,19.233762873231,502.20478673527,502.20478673527,502.20478673527,502.20478673527,1.37714256730183,21.2591068815795,4.32051127929945,426.600101164989,1.26600101164989,0.164470657150755,111.418719383922,27.0472194477558,0.0331963796022568,21.1564832797231,3168.51904095793,1.314970192773,0.05,0.0,27.0882240383404,-2.19436260527925,0.440558614126839,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
61,1730.8449624867,70.3351454804829,19.2785768765157,19.2785768765157,19.2785768765157,19.2785768765157,502.754112825577,502.754112825577,502.754112825577,502.754112825577,1.3831085355306,21.301545245209,4.36442405093618,428.995849628372,1.28995849628372,0.168352203961882,111.703787720517,27.1023068323449,0.0334976767668118,21.1991258909687,3168.51904095793,1.314970192773,0.05,0.0,27.0881032671586,-2.08576108878811,0.443500688236287,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
62,1742.33137440941,71.1558733538261,19.3237952613431,19.3237952613431,19.3237952613431,19.3237952613431,503.321595646845,503.321595646845,503.321595646845,503.321595646845,1.38906998331848,21.343993092337,4.40884256642507,431.419189951971,1.31419189951971,0.172273437454347,111.992915349864,27.1584143839549,0.033800940032358,21.2419482570339,3168.51904095793,1.314970192773,0.05,0.0,27.0879886230431,-1.97723741108177,0.446440615503562,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
63,1753.80947433834,71.9806980459488,19.3694222049411,19.3694222049411,19.3694222049411,19.3694222049411,503.906619557279,503.906619557279,503.906619557279,503.906619557279,1.3950271171816,21.3864501701275,4.45376987696282,433.870288599881,1.33870288599881,0.176234387303884,112.286105178573,27.2155375841126,0.0341061972586955,21.2849544552412,3168.51904095793,1.314970192773,0.05,0.0,27.0878801016321,-1.86878773981752,0.449378501768423,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
64,1765.27965262279,72.8096375370956,19.4154619126785,19.4154619126785,19.4154619126785,19.4154619126785,504.508586187798,504.508586187798,504.508586187798,504.508586187798,1.40098013971123,21.4289162197163,4.49920905340403,436.349313108673,1.36349313108672,0.180235084247548,112.583360219415,27.2736718991925,0.0344134762175262,21.3281485709327,3168.51904095793,1.314970192773,0.05,0.0,27.0877776987819,-1.76040831603482,0.452314450876162,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
65,1776.74229214661,73.6427099094623,19.4619186181992,19.4619186181992,19.4619186181992,19.4619186181992,505.126913862277,505.126913862277,505.126913862277,505.126913862277,1.40692924962409,21.4713909759559,4.54516318605281,438.856432076024,1.38856432076024,0.184275560042483,112.884683587198,27.3328127801836,0.0347228045944719,21.3715346976112,3168.51904095793,1.314970192773,0.05,0.0,27.0876814105632,-1.65209545326763,0.455248564702046,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
66,1788.197768463,74.4799333396284,19.5087965835545,19.5087965835545,19.5087965835545,19.5087965835545,505.761037039894,505.761037039894,505.761037039894,505.761037039894,1.4128746418323,21.5138741671635,4.59163538453889,441.391815153961,1.41391815153961,0.188355847433217,113.190078495497,27.3929556626991,0.0350342099919875,21.4151169370785,3168.51904095793,1.314970192773,0.05,0.0,27.0875912332571,-1.54384553629909,0.458180943185442,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
67,1799.64644989276,75.3213260903346,19.556100099334,19.556100099334,19.556100099334,19.556100099334,506.410405785761,506.410405785761,506.410405785761,506.410405785761,1.41881650749434,21.556365514873,4.63862877761493,443.955633037797,1.43955633037797,0.192475980112872,113.499548252775,27.4540959668184,0.0353477199313264,21.458899399571,3168.51904095793,1.314970192773,0.05,0.0,27.0875071633505,-1.4356550202569,0.461111684354691,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
68,1811.03934428841,76.1618859671799,19.6038324605516,19.6038324605516,19.6038324605516,19.6038324605516,507.069397657064,507.069397657064,507.069397657064,507.069397657064,1.42472941968569,21.5988649456965,4.68590059447472,446.53464088408,1.4653464088408,0.196616376765151,113.811134666581,27.5156817533526,0.035661840276364,21.5028851544504,3168.51904095793,1.314970192773,0.05,0.0,27.0874167432059,-1.89059933931807,0.448788547801462,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
69,1824.4846211901,77.218838602669,19.6520400708524,19.6520400708524,19.6520400708524,19.6520400708524,507.96155318041,507.96155318041,507.96155318041,507.96155318041,1.43170751839766,21.6413631045013,4.74413635789791,449.711808608524,1.49711808608524,0.201628255942477,114.209959531365,27.6014118824727,0.0360422157497124,21.547121427555,3168.51904095793,1.314970192773,0.05,0.0,27.0873090108218,-1.74036457287897,0.45285820702294,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
70,1853.69090895384,79.821779763826,19.7011119974123,19.7011119974123,19.7011119974123,19.7011119974123,510.325575306501,510.325575306501,510.325575306501,510.325575306501,1.44686558174705,21.6837910325861,4.88136530235236,457.198606197348,1.57198606197348,0.212939869861887,115.238848008066,27.8615234766231,0.0369171425596013,21.5920061775112,3168.51904095793,1.314970192773,0.05,0.0,27.08723104455,-0.972753498566284,0.473650801234941,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
71,1832.91167289739,76.7062521751737,19.7503334729958,19.7503334729958,19.7503334729958,19.7503334729958,505.959768672651,505.959768672651,505.959768672651,505.959768672651,1.43608115823375,21.7263942629308,4.74232698996772,449.613094947853,1.49613094947853,0.202372221015665,114.079900285176,27.5143656947198,0.0361779274035384,21.6368035651072,3168.51904095793,1.314970192773,0.05,0.0,27.0871942138619,-0.396735569848991,0.489253546567953,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
72,1924.67322674369,87.5227699699439,19.800864730506,19.800864730506,19.800864730506,19.800864730506,519.148895618541,519.148895618541,519.148895618541,519.148895618541,1.48370540467998,21.7685998934144,5.27609497969982,478.733867642014,1.78733867642014,0.244811400814786,118.221725443086,28.6285647345356,0.0392230067053978,21.6827066114747,3168.51904095793,1.314970192773,0.05,0.0,27.0871867021373,0.153194531587852,0.504149608878867,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
73,1953.11807362932,86.3526324942019,19.8546019980935,19.8546019980935,19.8546019980935,19.8546019980935,512.672992943946,512.672992943946,512.672992943946,512.672992943946,1.49846828021362,21.8107468585336,5.28324429754305,479.123912874842,1.79123912874842,0.246302443298028,118.268826824995,28.6160843175046,0.0398201904089134,21.7316455866397,3168.51904095793,1.314970192773,0.05,0.0,27.0872178839091,0.975238345722496,0.526416493559328,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
74,1963.29017337353,88.1222170624009,19.908334463101,19.908334463101,19.908334463101,19.908334463101,515.708623826571,515.708623826571,515.708623826571,515.708623826571,1.50374759998086,21.8530059917951,5.36794318293088,483.744828771402,1.83744828771402,0.253198585666336,118.856528090345,28.7501860292523,0.0402086159700444,21.7803216799052,3168.51904095793,1.314970192773,0.05,0.0,27.0872922738027,1.63391834834643,0.544258423853189,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
75,1987.49224562111,90.0292952161907,19.963074838708,19.963074838708,19.963074838708,19.963074838708,517.120708323188,517.120708323188,517.120708323188,517.120708323188,1.51630847547736,21.8951773126203,5.48307572082004,490.026113018617,1.90026113018617,0.26264520730809,119.699367117352,28.9525436099665,0.0409654648552093,21.8297733761049,3168.51904095793,1.314970192773,0.05,0.0,27.0874014421454,2.23292528735399,0.560484143648875,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
76,1980.27946615639,88.6090882729157,20.0181207266431,20.0181207266431,20.0181207266431,20.0181207266431,515.07905519617,515.07905519617,515.07905519617,515.07905519617,1.51256504293517,21.9374710735474,5.4191530987041,486.538687424611,1.86538687424611,0.25804081841051,119.137194864145,28.7756219135653,0.0406489055677348,21.8792775319128,3168.51904095793,1.314970192773,0.05,0.0,27.0875397793666,2.63519853128904,0.57138104504282,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
77,1966.61310282045,87.6962069131374,20.072499018444,20.072499018444,20.072499018444,20.072499018444,515.082607168471,515.082607168471,515.082607168471,515.082607168471,1.50547220036381,21.9799153448291,5.36342980083702,483.498592248108,1.83498592248108,0.253931938114525,118.62466318425,28.6116213021073,0.0402165571146933,21.9278396065648,3168.51904095793,1.314970192773,0.05,0.0,27.0876915834718,2.69465666784646,0.572992028741971,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
78,1946.26261569088,85.8255951753254,20.1261724215844,20.1261724215844,20.1261724215844,20.1261724215844,513.764719717438,513.764719717438,513.764719717438,513.764719717438,1.49491029754357,22.0225073970705,5.26149348302863,477.937253993883,1.77937253993883,0.246190312322725,117.748946607388,28.3482558247242,0.0395410902172533,21.9754270508466,3168.51904095793,1.314970192773,0.05,0.0,27.0878476028088,2.87123063407486,0.577775457848336,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
79,1932.06435824373,84.9853518936134,20.1790644495792,20.1790644495792,20.1790644495792,20.1790644495792,514.036113290743,514.036113290743,514.036113290743,514.036113290743,1.48754140192849,22.065208733026,5.20872535380362,475.058383911342,1.75058383911342,0.242255622335729,117.254013203113,28.1878342986209,0.0391084509705093,22.0219680389519,3168.51904095793,1.314970192773,0.05,0.0,27.0880111896538,2.88629492777019,0.57818398930008,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
80,1906.68999990492,82.5845043744653,20.2311687211189,20.2311687211189,20.2311687211189,20.2311687211189,512.168210283291,512.168210283291,512.168210283291,512.168210283291,1.47437210995065,22.1080621371292,5.08149728042289,468.117203704759,1.68117203704759,0.232443920623698,116.171468157959,27.8654778292797,0.038279452004324,22.0674618395115,3168.51904095793,1.314970192773,0.05,0.0,27.0881685091082,2.65825990102489,0.572007392139967,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
81,1930.51176090577,85.9704784378021,20.2832484621954,20.2832484621954,20.2832484621954,20.2832484621954,517.153333692213,517.153333692213,517.153333692213,517.153333692213,1.4867356039101,22.1508158715843,5.24580879961408,477.081544941858,1.77081544941858,0.245689656733339,117.394756366145,28.1757690776511,0.0391254953613844,22.1126976121256,3168.51904095793,1.314970192773,0.05,0.0,27.088330436915,3.23124260219089,0.587528967329984,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
82,1962.5743401371,88.0645137022468,20.3368777825692,20.3368777825692,20.3368777825692,20.3368777825692,517.868124924363,517.868124924363,517.868124924363,517.868124924363,1.50337608253116,22.1934486337242,5.3795071225506,484.37572246228,1.8437572246228,0.256762065050573,118.400801205838,28.4246670839674,0.0400830603586884,22.1592871255033,3168.51904095793,1.314970192773,0.05,0.0,27.0885210494702,3.40878033672712,0.592338817904453,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
83,1978.24913794165,89.0557761700714,20.3914023137568,20.3914023137568,20.3914023137568,20.3914023137568,518.295654268824,518.295654268824,518.295654268824,518.295654268824,1.51151130259172,22.2360922361386,5.44555042452148,487.978845957249,1.87978845957249,0.262379983692607,118.861486428364,28.5244400906353,0.0405469880490179,22.2065540398581,3168.51904095793,1.314970192773,0.05,0.0,27.0887225088912,3.80378289746025,0.603039619393367,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
84,2050.83653071342,96.413539362526,20.4480200015228,20.4480200015228,20.4480200015228,20.4480200015228,525.63691701989,525.63691701989,525.63691701989,525.63691701989,1.54918415944026,22.2783890200629,5.85854675053216,510.510680695629,2.10510680695629,0.294747941388375,121.997264846246,29.3411186720296,0.043027239401262,22.2557234932239,3168.51904095793,1.314970192773,0.05,0.0,27.0889354781986,3.62224190680583,0.59812267729989,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
85,2076.12196578492,96.9300310801733,20.5070669102699,20.5070669102699,20.5070669102699,20.5070669102699,523.834496316195,523.834496316195,523.834496316195,523.834496316195,1.56230730024237,22.3205917604741,5.92810293886103,514.305456682128,2.14305456682128,0.3004844769272,122.46999027808,29.4415913378079,0.0437119985893141,22.307126841153,3168.51904095793,1.314970192773,0.05,0.0,27.0891306258214,3.30685296184732,0.589579771843867,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
86,2094.35713345241,98.8001796055807,20.566780409783,20.566780409783,20.566780409783,20.566780409783,525.880093136313,525.880093136313,525.880093136313,525.880093136313,1.5717713522618,22.3627967559358,6.0382319010941,520.313760922782,2.20313760922782,0.309303258476831,123.251029480327,29.623256329947,0.0443505240969076,22.3589506362089,3168.51904095793,1.314970192773,0.05,0.0,27.0892960131137,2.45529026271373,0.566512084724768,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
87,2045.92131047939,92.9629716627644,20.6256747722164,20.6256747722164,20.6256747722164,20.6256747722164,519.385501948619,519.385501948619,519.385501948619,519.385501948619,1.5466331601388,22.4053776735989,5.72204185223306,503.063384882699,2.03063384882699,0.28535485099693,120.755438888671,28.9341476118063,0.0425444254906545,22.4096706954267,3168.51904095793,1.314970192773,0.05,0.0,27.0894108979151,1.65600387347371,0.544860169377068,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
88,2061.93378123802,96.5151224254942,20.6835688096657,20.6835688096657,20.6835688096657,20.6835688096657,525.476227123955,525.476227123955,525.476227123955,525.476227123955,1.55494363246253,22.4479576505144,5.89122237165907,512.293364096997,2.12293364096997,0.298719677371614,121.991260731269,29.2390947794934,0.0432725293085233,22.4591125949844,3168.51904095793,1.314970192773,0.05,0.0,27.0894995596527,1.61025528197477,0.543621009751984,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
89,2062.56886448015,95.4444980279277,20.7423047097262,20.7423047097262,20.7423047097262,20.7423047097262,523.301371184816,523.301371184816,523.301371184816,523.301371184816,1.5552732406652,22.4905414607971,5.85275036728151,510.194447496303,2.10194447496303,0.29612433336397,121.631154524204,29.118052160847,0.0431753643777172,22.509166316897,3168.51904095793,1.314970192773,0.05,0.0,27.0895872738383,1.43381245803733,0.538841387716319,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,NONE,0.0020243967031241,3794.55199622619,NONE
